"Lote";"TipoLote";"Secao";"CaminhoRelativo";"CaminhoAbsoluto";"Extensao";"TamanhoBytes";"TamanhoMB";"EstadoGitIgnore";"ModificadoEm"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\01-Instagram\KEVYN-DADOS-ACIRV\Documentos\ACIRV DADOS GERAIS REVISADOS - INSTAGRAM E TRÁFEGO PAGO.ods";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\01-Instagram\KEVYN-DADOS-ACIRV\Documentos\ACIRV DADOS GERAIS REVISADOS - INSTAGRAM E TRÁFEGO PAGO.ods";".ods";"123028";"0,117";"NAO_IGNORADO";"2026-04-12 00:39:57"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\01-Instagram\KEVYN-DADOS-ACIRV\Documentos\ACIRV DADOS GERAIS REVISADOS - INSTAGRAM E TRÁFEGO PAGO.xlsx";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\01-Instagram\KEVYN-DADOS-ACIRV\Documentos\ACIRV DADOS GERAIS REVISADOS - INSTAGRAM E TRÁFEGO PAGO.xlsx";".xlsx";"122449";"0,117";"NAO_IGNORADO";"2026-04-11 16:18:52"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\01-Instagram\KEVYN-DADOS-ACIRV\Relatórios\2026\03 - MARÇO\MAT\ajustar_preenchido_instagram (1).xlsx";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\01-Instagram\KEVYN-DADOS-ACIRV\Relatórios\2026\03 - MARÇO\MAT\ajustar_preenchido_instagram (1).xlsx";".xlsx";"23601";"0,023";"NAO_IGNORADO";"2026-04-12 23:49:34"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\01-Instagram\KEVYN-DADOS-ACIRV\Relatórios\2026\08 - Agosto\instagram_acirvoficial_insights_agosto_2026_MASTER.xlsx";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\01-Instagram\KEVYN-DADOS-ACIRV\Relatórios\2026\08 - Agosto\instagram_acirvoficial_insights_agosto_2026_MASTER.xlsx";".xlsx";"60860";"0,058";"NAO_IGNORADO";"2026-09-14 02:33:55"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\ACIRV-LEGADO\Fotos ACIRV 2023-2024\(1) WhatsApp.html";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\ACIRV-LEGADO\Fotos ACIRV 2023-2024\(1) WhatsApp.html";".html";"336621";"0,321";"NAO_IGNORADO";"2024-05-08 13:21:02"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\BACKUP-SAMSUNG\2026 Maio\Outros\Download\Conversa do WhatsApp com Vivianne Oliveira\Conversa do WhatsApp com Vivianne Oliveira.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\BACKUP-SAMSUNG\2026 Maio\Outros\Download\Conversa do WhatsApp com Vivianne Oliveira\Conversa do WhatsApp com Vivianne Oliveira.txt";".txt";"32544";"0,031";"NAO_IGNORADO";"2026-05-13 18:04:51"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\BACKUP-VAIO\Downloads\Conversa do WhatsApp com Growthack\Conversa do WhatsApp com Growthack.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\BACKUP-VAIO\Downloads\Conversa do WhatsApp com Growthack\Conversa do WhatsApp com Growthack.txt";".txt";"28903";"0,028";"NAO_IGNORADO";"2026-03-14 09:08:56"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\BACKUP-VAIO\Downloads\WhatsApp Ptt 2026-03-07 at 19.27.43.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\BACKUP-VAIO\Downloads\WhatsApp Ptt 2026-03-07 at 19.27.43.txt";".txt";"4006";"0,004";"NAO_IGNORADO";"2026-03-07 19:37:51"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\BACKUP-VAIO\Fotos\(1) WhatsApp.html";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\BACKUP-VAIO\Fotos\(1) WhatsApp.html";".html";"352491";"0,336";"NAO_IGNORADO";"2023-05-26 07:21:57"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\apagada Conversa do WhatsApp com Vivianne Oliveira Vcom\Conversa do WhatsApp com Vivianne Oliveira Vcom.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\apagada Conversa do WhatsApp com Vivianne Oliveira Vcom\Conversa do WhatsApp com Vivianne Oliveira Vcom.txt";".txt";"446500";"0,426";"NAO_IGNORADO";"2026-05-21 17:45:54"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com +55 64 8438-8531.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com +55 64 8438-8531.txt";".txt";"2087";"0,002";"NAO_IGNORADO";"2025-11-11 10:30:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com +55 64 9221-7305.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com +55 64 9221-7305.txt";".txt";"436";"0";"NAO_IGNORADO";"2025-11-11 10:30:34"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com +55 64 9247-0988.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com +55 64 9247-0988.txt";".txt";"557802";"0,532";"NAO_IGNORADO";"2025-11-11 10:37:00"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com ACIRV - Comercial.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com ACIRV - Comercial.txt";".txt";"8750";"0,008";"NAO_IGNORADO";"2025-11-11 10:29:18"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com ACIRV + VCOM.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com ACIRV + VCOM.txt";".txt";"107652";"0,103";"NAO_IGNORADO";"2025-11-10 17:37:16"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Acirv Indústria PAM.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Acirv Indústria PAM.txt";".txt";"324";"0";"NAO_IGNORADO";"2025-11-11 10:40:36"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com ACIRV mulher .txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com ACIRV mulher .txt";".txt";"346808";"0,331";"NAO_IGNORADO";"2025-11-11 10:26:00"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com ACIRV.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com ACIRV.txt";".txt";"14328";"0,014";"NAO_IGNORADO";"2025-11-11 10:25:50"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Área64 Community.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Área64 Community.txt";".txt";"588672";"0,561";"NAO_IGNORADO";"2025-11-11 10:27:52"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Caju ACIRV.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Caju ACIRV.txt";".txt";"6200";"0,006";"NAO_IGNORADO";"2025-11-11 10:38:10"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com CMO Club RVD.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com CMO Club RVD.txt";".txt";"468131";"0,446";"NAO_IGNORADO";"2025-11-11 10:13:30"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com COBERTURA SUDOEXPO.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com COBERTURA SUDOEXPO.txt";".txt";"5746";"0,005";"NAO_IGNORADO";"2025-11-11 10:35:42"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Colaboradores Facieg.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Colaboradores Facieg.txt";".txt";"1003874";"0,957";"NAO_IGNORADO";"2025-11-11 10:26:42"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Comitê de MKT  ACIRV 💡.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Comitê de MKT  ACIRV 💡.txt";".txt";"435";"0";"NAO_IGNORADO";"2025-11-11 10:42:42"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Comunicação Sudoeste📺💻📷.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Comunicação Sudoeste📺💻📷.txt";".txt";"598678";"0,571";"NAO_IGNORADO";"2025-11-11 10:27:30"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Coordenação EMPREGA ACIRV.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Coordenação EMPREGA ACIRV.txt";".txt";"30764";"0,029";"NAO_IGNORADO";"2025-11-11 10:38:36"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com DIRETORIA ACIRV - TRIENIO 20252028.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com DIRETORIA ACIRV - TRIENIO 20252028.txt";".txt";"232897";"0,222";"NAO_IGNORADO";"2025-11-11 10:26:14"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Diretoria ACIRV 20202023.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Diretoria ACIRV 20202023.txt";".txt";"720872";"0,687";"NAO_IGNORADO";"2025-11-11 10:34:04"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Divulgação evento núcleo Saúde.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Divulgação evento núcleo Saúde.txt";".txt";"38858";"0,037";"NAO_IGNORADO";"2025-11-11 10:41:06"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Geral.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Geral.txt";".txt";"2159";"0,002";"NAO_IGNORADO";"2025-11-11 10:30:56"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Grupo de RH de Rio Verde .txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Grupo de RH de Rio Verde .txt";".txt";"598705";"0,571";"NAO_IGNORADO";"2025-11-11 10:26:58"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Imprensa Rio Verde.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Imprensa Rio Verde.txt";".txt";"8930";"0,009";"NAO_IGNORADO";"2025-11-11 10:28:32"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Informativo ACIRV.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Informativo ACIRV.txt";".txt";"1540869";"1,469";"NAO_IGNORADO";"2025-11-11 10:13:08"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com INFORMATIVO SUDOEXPO 2026.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com INFORMATIVO SUDOEXPO 2026.txt";".txt";"31094";"0,03";"NAO_IGNORADO";"2025-11-11 10:39:32"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Janaine Gerência Acirv.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Janaine Gerência Acirv.txt";".txt";"297841";"0,284";"NAO_IGNORADO";"2025-11-11 10:13:48"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Janaine Marquez Pessoal.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Janaine Marquez Pessoal.txt";".txt";"37935";"0,036";"NAO_IGNORADO";"2025-11-11 10:27:16"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Lara Dutra • Lumina Marketing Médico.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Lara Dutra • Lumina Marketing Médico.txt";".txt";"4911";"0,005";"NAO_IGNORADO";"2025-11-11 10:37:42"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Marketing Conecta Acirv.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Marketing Conecta Acirv.txt";".txt";"79674";"0,076";"NAO_IGNORADO";"2025-11-10 17:38:10"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Pres. José Carlos Cintra.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Pres. José Carlos Cintra.txt";".txt";"21057";"0,02";"NAO_IGNORADO";"2025-11-11 10:32:44"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Programa Empreender - Núcleo S. Mulheres Empreendedoras .txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Programa Empreender - Núcleo S. Mulheres Empreendedoras .txt";".txt";"67524";"0,064";"NAO_IGNORADO";"2025-11-11 10:28:14"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com PROGRAMA EMPREENDER- NÚCLEO MULHER EMPREENDEDORA RV.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com PROGRAMA EMPREENDER- NÚCLEO MULHER EMPREENDEDORA RV.txt";".txt";"17582";"0,017";"NAO_IGNORADO";"2025-11-11 10:37:14"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Raphael Valongo ACIRV.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Raphael Valongo ACIRV.txt";".txt";"56252";"0,054";"NAO_IGNORADO";"2025-11-10 17:37:30"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com REDE FACIEG OFICIAL.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com REDE FACIEG OFICIAL.txt";".txt";"3197739";"3,05";"NAO_IGNORADO";"2025-11-11 10:16:48"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Renata Gomes ACIRV.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com Renata Gomes ACIRV.txt";".txt";"282303";"0,269";"NAO_IGNORADO";"2025-11-11 10:11:56"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"90-AI-Friendly-Pendente";"90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com SUDOEXPO 2️⃣0️⃣2️⃣6️⃣.txt";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\90-AI-Friendly-Pendente\02-WhatsApp-e-Conversas\KEVYN-DADOS-ACIRV\Conversas zap\Conversa do WhatsApp com SUDOEXPO 2️⃣0️⃣2️⃣6️⃣.txt";".txt";"540751";"0,516";"NAO_IGNORADO";"2025-11-11 10:26:30"
